,match_id,batsman_id,inning,runs,balls_faced,over_faced_first,bowler_id,strike_rate,Fours,Sixes,match_dt,country_bat,batting_style_bat,bowling_style_bat,country_bowl,batting_style_bowl,bowling_style_bowl,batsman_rating
7166,9407670,1711492.0,2,8,5,19.5,4739552.0,160.0,1.0,1.0,2023-01-17,ENG,Right-hand bat,Legbreak,WI,Right-hand bat,Right-arm fast-medium,22.513101969057665
7167,9489353,1711492.0,2,0,1,20.4,7276380.0,0.0,1.0,1.0,2023-08-11,ENG,Right-hand bat,Legbreak,ENG,Right-hand bat,Right-arm fast-medium,22.513101969057665
7168,9407824,1711492.0,1,3,4,19.6,4874820.0,75.0,1.0,1.0,2023-02-11,ENG,Right-hand bat,Legbreak,SA,Right-hand bat,Left-arm medium-fast,22.513101969057665
7169,9352363,1711492.0,2,8,8,16.6,1626561.0,100.0,1.0,1.0,2023-09-03,ENG,Right-hand bat,Legbreak,NZ,Right-hand bat,Right-arm medium-fast,22.513101969057665
7170,8797053,1711492.0,1,22,18,12.5,2740408.0,122.22,3.0,1.0,2022-01-22,ENG,Right-hand bat,Legbreak,WI,Right-hand bat,Right-arm medium-fast,22.513101969057665
7171,9489458,1711492.0,1,6,10,7.5,334963.0,60.0,1.0,0.0,2023-08-22,ENG,Right-hand bat,Legbreak,NED,Right-hand bat,Slow left-arm orthodox,22.513101969057665
7172,9290630,1711492.0,2,3,3,17.4,nan,100.0,1.0,1.0,2022-09-25,ENG,Right-hand bat,Legbreak,None,None,None,22.513101969057665
7173,9615094,1711492.0,1,1,1,19.3,nan,100.0,1.0,1.0,2023-12-21,ENG,Right-hand bat,Legbreak,None,None,None,22.513101969057665
7174,8938418,1711492.0,2,0,2,16.5,2654028.0,0.0,1.0,1.0,2022-07-31,ENG,Right-hand bat,Legbreak,SA,Right-hand bat,Left-arm wrist-spin,22.513101969057665
7175,8797067,1711492.0,2,1,1,19.5,nan,100.0,1.0,1.0,2022-01-26,ENG,Right-hand bat,Legbreak,None,None,None,22.513101969057665
7176,9615066,1711492.0,1,0,2,19.6,4690230.0,0.0,1.0,1.0,2023-12-12,ENG,Right-hand bat,Legbreak,WI,Right-hand bat,Right-arm fast,22.513101969057665
7177,9084690,1711492.0,2,7,3,19.5,nan,233.33,1.0,1.0,2022-05-29,ENG,Right-hand bat,Legbreak,None,None,None,22.513101969057665
7178,9407810,1711492.0,1,8,4,20.3,nan,200.0,2.0,1.0,2023-02-08,ENG,Right-hand bat,Legbreak,None,None,None,22.513101969057665
7179,8887920,4069666.0,2,44,38,2.3,3468870.0,115.79,4.0,1.0,2021-08-26,WI,Right-hand bat,None,WI,Right-hand bat,Left-arm fast-medium,41.87681750964251
7180,8887934,4069666.0,1,20,19,7.4,3715697.0,105.26,2.0,2.0,2021-08-27,WI,Right-hand bat,None,WI,Left-hand bat,Slow left-arm orthodox,41.87681750964251
7181,8887948,4069666.0,1,7,6,2.1,1924460.0,116.67,1.0,1.0,2021-08-28,WI,Right-hand bat,None,WI,Right-hand bat,Slow left-arm orthodox,41.87681750964251
7182,8887976,4069666.0,1,9,8,1.5,362487.0,112.5,1.0,1.0,2021-08-31,WI,Right-hand bat,None,WI,Right-hand bat,Right-arm fast,41.87681750964251
7183,8888004,4069666.0,1,8,7,1.6,2436776.0,114.29,1.0,1.0,2021-09-02,WI,Right-hand bat,None,NED,Right-hand bat,Right-arm fast-medium,41.87681750964251
7184,8888018,4069666.0,1,22,20,1.6,nan,110.0,3.0,1.0,2021-09-04,WI,Right-hand bat,None,None,None,None,41.87681750964251
7185,8888081,4069666.0,2,31,18,3.2,1547993.0,172.22,3.0,1.0,2021-09-11,WI,Right-hand bat,None,NAM,Right-hand bat,Right-arm medium-fast,41.87681750964251
7186,9014424,4069666.0,2,31,26,1.1,6460614.0,119.23,4.0,1.0,2021-12-13,WI,Right-hand bat,None,PAK,Right-hand bat,Legbreak,41.87681750964251
7187,9014431,4069666.0,2,1,6,1.1,nan,16.67,1.0,0.0,2021-12-14,WI,Right-hand bat,None,None,None,None,41.87681750964251
7188,8797060,4069666.0,2,2,9,1.2,3231437.0,22.22,1.0,0.0,2022-01-23,WI,Right-hand bat,None,ENG,Right-hand bat,Left-arm fast-medium,41.87681750964251
7189,9587073,4069666.0,1,50,40,2.4,6347494.0,125.0,1.0,4.0,2023-09-10,WI,Right-hand bat,None,WI,Left-hand bat,Left-arm fast-medium,41.87681750964251
7190,9262042,4069666.0,1,25,30,2.1,4239794.0,83.33,1.0,1.0,2022-09-03,WI,Right-hand bat,None,SA,Right-hand bat,Right-arm fast-medium,41.87681750964251
7191,9484481,4069666.0,1,19,17,8.3,4533682.0,111.76,1.0,1.0,2023-02-13,WI,Right-hand bat,None,PAK,Right-hand bat,Legbreak,41.87681750964251
7192,9457559,4069666.0,2,33,32,3.4,8106629.0,103.12,3.0,1.0,2023-01-28,WI,Right-hand bat,None,PAK,Right-hand bat,Right-arm fast,41.87681750964251
7193,9668553,4069666.0,1,45,29,2.5,3011735.0,155.17,3.0,2.0,2023-08-12,WI,Right-hand bat,None,IND,Right-hand bat,Legbreak googly,41.87681750964251
7194,9587045,4069666.0,2,51,40,3.6,6489846.0,127.5,3.0,3.0,2023-09-05,WI,Right-hand bat,None,USA,Right-hand bat,Right-arm fast-medium,41.87681750964251
7195,9587017,4069666.0,1,13,11,4.3,6401982.0,118.18,2.0,1.0,2023-09-02,WI,Right-hand bat,None,WI,Left-hand bat,Right-arm fast,41.87681750964251
7196,9484544,4069666.0,1,47,32,6.3,5744850.0,146.88,5.0,1.0,2023-02-21,WI,Right-hand bat,None,WI,Right-hand bat,Right-arm fast-medium,41.87681750964251
7197,8797053,4069666.0,2,20,25,1.6,1711492.0,80.0,2.0,0.0,2022-01-22,WI,Right-hand bat,None,ENG,Right-hand bat,Legbreak,41.87681750964251
7198,9484530,4069666.0,2,1,2,5.3,2036649.0,50.0,1.0,1.0,2023-02-19,WI,Right-hand bat,None,PAK,Left-hand bat,Left-arm fast-medium,41.87681750964251
7199,9262245,4069666.0,2,31,13,3.2,5509524.0,238.46,3.0,2.0,2022-09-28,WI,Right-hand bat,None,AUS,Right-hand bat,Right-arm offbreak,41.87681750964251
7200,9615080,4069666.0,1,26,19,2.4,1711492.0,136.84,1.0,2.0,2023-12-16,WI,Right-hand bat,None,ENG,Right-hand bat,Legbreak,41.87681750964251
7201,9587087,4069666.0,2,16,17,13.6,nan,94.12,1.0,1.0,2023-09-13,WI,Right-hand bat,None,None,None,None,41.87681750964251
7202,9615094,4069666.0,2,43,43,4.5,nan,100.0,2.0,1.0,2023-12-21,WI,Right-hand bat,None,None,None,None,41.87681750964251
7203,9457594,4069666.0,1,91,55,3.5,nan,165.45,5.0,7.0,2023-01-31,WI,Right-hand bat,None,None,None,None,41.87681750964251
7204,9262210,4069666.0,1,14,19,2.6,130437.0,73.68,2.0,0.0,2022-09-24,WI,Right-hand bat,None,ENG,Right-hand bat,Slow left-arm orthodox,41.87681750964251
7205,9457601,4069666.0,2,37,24,2.3,6493346.0,154.17,4.0,1.0,2023-02-03,WI,Right-hand bat,None,BAN,Right-hand bat,Right-arm medium,41.87681750964251
7206,9668560,4069666.0,2,22,13,14.3,nan,169.23,1.0,1.0,2023-08-13,WI,Right-hand bat,None,None,None,None,41.87681750964251
7207,8797067,4069666.0,1,4,6,1.3,2827327.0,66.67,1.0,1.0,2022-01-26,WI,Right-hand bat,None,ENG,Right-hand bat,Right-arm offbreak,41.87681750964251
7208,9615066,4069666.0,2,36,30,3.5,8845850.0,120.0,2.0,3.0,2023-12-12,WI,Right-hand bat,None,ENG,Right-hand bat,Legbreak googly,41.87681750964251
7209,9262105,4069666.0,2,11,12,1.1,7550892.0,91.67,2.0,1.0,2022-09-10,WI,Right-hand bat,None,WI,Right-hand bat,Slow left-arm orthodox,41.87681750964251
7210,9262224,4069666.0,2,16,11,2.4,2740408.0,145.45,2.0,1.0,2022-09-25,WI,Right-hand bat,None,WI,Right-hand bat,Right-arm medium-fast,41.87681750964251
7211,9587094,4069666.0,1,38,35,4.2,8464343.0,108.57,5.0,1.0,2023-09-14,WI,Right-hand bat,None,WI,Right-hand bat,Right-arm medium,41.87681750964251
7212,9457580,4069666.0,2,33,22,3.2,8144429.0,150.0,2.0,2.0,2023-01-30,WI,Right-hand bat,None,BAN,Right-hand bat,Right-arm medium,41.87681750964251
7213,9587143,4069666.0,1,40,33,2.3,3023383.0,121.21,4.0,2.0,2023-09-22,WI,Right-hand bat,None,WI,Right-hand bat,Right-arm fast-medium,41.87681750964251
7214,9586968,4069666.0,1,54,32,4.1,7535324.0,168.75,3.0,4.0,2023-08-24,WI,Right-hand bat,None,AFG,Right-hand bat,Legbreak,41.87681750964251
7215,9457643,4069666.0,1,9,9,2.6,7976653.0,100.0,1.0,1.0,2023-02-08,WI,Right-hand bat,None,BAN,Right-hand bat,Right-arm medium,41.87681750964251
7216,8887913,4739552.0,1,9,6,18.3,nan,150.0,1.0,1.0,2021-08-26,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7217,8887997,4739552.0,2,1,4,12.5,7550892.0,25.0,1.0,1.0,2021-09-02,WI,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Slow left-arm orthodox,12.287198019801979
7218,8888046,4739552.0,2,1,2,12.2,3245689.0,50.0,1.0,1.0,2021-09-07,WI,Right-hand bat,Right-arm fast-medium,ENG,Right-hand bat,Left-arm wrist-spin,12.287198019801979
7219,8888060,4739552.0,1,2,4,20.1,nan,50.0,1.0,1.0,2021-09-08,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7220,8888088,4739552.0,1,5,8,15.2,4239794.0,62.5,1.0,1.0,2021-09-11,WI,Right-hand bat,Right-arm fast-medium,SA,Right-hand bat,Right-arm fast-medium,12.287198019801979
7221,8888109,4739552.0,1,72,31,10.3,nan,232.26,7.0,6.0,2021-09-12,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7222,8888130,4739552.0,1,1,2,16.4,8106629.0,50.0,1.0,1.0,2021-09-14,WI,Right-hand bat,Right-arm fast-medium,PAK,Right-hand bat,Right-arm fast,12.287198019801979
7223,9014424,4739552.0,2,21,16,13.3,nan,131.25,2.0,1.0,2021-12-13,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7224,9014431,4739552.0,2,35,19,16.6,7507303.0,184.21,2.0,2.0,2021-12-14,WI,Right-hand bat,Right-arm fast-medium,PAK,Left-hand bat,Left-arm fast,12.287198019801979
7225,8797060,4739552.0,2,44,28,11.2,nan,157.14,1.0,5.0,2022-01-23,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7226,9587073,4739552.0,1,2,3,19.3,3200756.0,66.67,1.0,1.0,2023-09-10,WI,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm fast-medium,12.287198019801979
7227,9407670,4739552.0,1,1,2,19.2,4888414.0,50.0,1.0,1.0,2023-01-17,WI,Right-hand bat,Right-arm fast-medium,SA,Right-hand bat,Right-arm fast,12.287198019801979
7228,9262042,4739552.0,1,36,17,15.2,4239794.0,211.76,3.0,3.0,2022-09-03,WI,Right-hand bat,Right-arm fast-medium,SA,Right-hand bat,Right-arm fast-medium,12.287198019801979
7229,9668553,4739552.0,1,9,6,13.6,3882850.0,150.0,1.0,1.0,2023-08-12,WI,Right-hand bat,Right-arm fast-medium,IND,Left-hand bat,Slow left-arm orthodox,12.287198019801979
7230,9407684,4739552.0,1,2,7,8.4,2486896.0,28.57,1.0,0.0,2023-01-18,WI,Right-hand bat,Right-arm fast-medium,NZ,Left-hand bat,Right-arm medium-fast,12.287198019801979
7231,9587045,4739552.0,2,0,1,19.6,nan,0.0,1.0,1.0,2023-09-05,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7232,9587017,4739552.0,1,26,7,19.5,nan,371.43,1.0,3.0,2023-09-02,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7233,9407607,4739552.0,1,40,19,15.4,2740408.0,210.53,2.0,4.0,2023-01-11,WI,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm medium-fast,12.287198019801979
7234,9262140,4739552.0,2,8,14,11.2,1934099.0,57.14,1.0,0.0,2022-09-14,WI,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm fast,12.287198019801979
7235,9377248,4739552.0,1,41,18,15.2,nan,227.78,1.0,4.0,2023-03-26,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7236,9220063,4739552.0,1,3,5,18.3,6930286.0,60.0,1.0,1.0,2022-07-03,WI,Right-hand bat,Right-arm fast-medium,BAN,Left-hand bat,Left-arm medium-fast,12.287198019801979
7237,9262245,4739552.0,2,2,3,13.4,1594319.0,66.67,1.0,1.0,2022-09-28,WI,Right-hand bat,Right-arm fast-medium,PAK,Left-hand bat,Slow left-arm orthodox,12.287198019801979
7238,9262168,4739552.0,2,4,10,11.5,6347494.0,40.0,1.0,0.0,2022-09-18,WI,Right-hand bat,Right-arm fast-medium,WI,Left-hand bat,Left-arm fast-medium,12.287198019801979
7239,9128825,4739552.0,1,26,15,15.5,5788418.0,173.33,2.0,2.0,2022-05-22,WI,Right-hand bat,Right-arm fast-medium,AUS,Right-hand bat,Right-arm fast-medium,12.287198019801979
7240,9128370,4739552.0,2,24,18,11.3,3011735.0,133.33,2.0,2.0,2022-03-29,WI,Right-hand bat,Right-arm fast-medium,IND,Right-hand bat,Legbreak googly,12.287198019801979
7241,9668532,4739552.0,1,4,6,19.2,nan,66.67,1.0,1.0,2023-08-03,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7242,9407796,4739552.0,1,15,11,18.3,nan,136.36,2.0,2.0,2023-02-06,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7243,9407817,4739552.0,2,38,14,16.3,nan,271.43,1.0,4.0,2023-02-09,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7244,9668546,4739552.0,1,2,5,18.2,nan,40.0,1.0,1.0,2023-08-08,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7245,9262210,4739552.0,1,6,8,16.1,1613919.0,75.0,1.0,1.0,2022-09-24,WI,Right-hand bat,Right-arm fast-medium,WI,Left-hand bat,Right-arm offbreak,12.287198019801979
7246,9377241,4739552.0,2,3,6,6.5,3373866.0,50.0,1.0,1.0,2023-03-25,WI,Right-hand bat,Right-arm fast-medium,SA,Right-hand bat,Right-arm fast,12.287198019801979
7247,9407642,4739552.0,1,5,14,11.3,5744850.0,35.71,1.0,0.0,2023-01-14,WI,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm fast-medium,12.287198019801979
7248,9407621,4739552.0,1,7,6,7.7,3845029.0,116.67,1.0,1.0,2023-01-13,WI,Right-hand bat,Right-arm fast-medium,SA,Right-hand bat,Right-arm fast-medium,12.287198019801979
7249,8797067,4739552.0,1,11,5,17.3,nan,220.0,1.0,1.0,2022-01-26,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7250,9615066,4739552.0,2,0,1,15.4,8845850.0,0.0,1.0,1.0,2023-12-12,WI,Right-hand bat,Right-arm fast-medium,ENG,Right-hand bat,Legbreak googly,12.287198019801979
7251,9128419,4739552.0,2,8,8,18.5,2740408.0,100.0,1.0,1.0,2022-04-04,WI,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm medium-fast,12.287198019801979
7252,9262224,4739552.0,2,0,1,15.2,nan,0.0,1.0,1.0,2022-09-25,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7253,9587094,4739552.0,1,10,4,20.3,nan,250.0,1.0,1.0,2023-09-14,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7254,9407712,4739552.0,2,7,9,17.4,nan,77.78,1.0,1.0,2023-01-21,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7255,9587143,4739552.0,1,15,8,16.5,3023383.0,187.5,1.0,1.0,2023-09-22,WI,Right-hand bat,Right-arm fast-medium,WI,Right-hand bat,Right-arm fast-medium,12.287198019801979
7256,9377255,4739552.0,1,44,22,15.3,3851518.0,200.0,2.0,3.0,2023-03-28,WI,Right-hand bat,Right-arm fast-medium,SA,Left-hand bat,Right-arm fast,12.287198019801979
7257,9586968,4739552.0,1,25,10,17.3,nan,250.0,2.0,2.0,2023-08-24,WI,Right-hand bat,Right-arm fast-medium,None,None,None,12.287198019801979
7258,8906624,4171460.0,2,3,4,11.6,4001934.0,75.0,1.0,1.0,2021-08-27,IRE,Right-hand bat,Right-arm medium-fast,ZIM,Left-hand bat,Slow left-arm orthodox,34.35899252136752
7259,8916011,4171460.0,2,7,7,13.6,nan,100.0,1.0,1.0,2021-10-18,IRE,Right-hand bat,Right-arm medium-fast,None,None,None,34.35899252136752
7260,8916046,4171460.0,2,24,28,5.3,7968225.0,85.71,2.0,0.0,2021-10-20,IRE,Right-hand bat,Right-arm medium-fast,SL,Right-hand bat,Right-arm offbreak,34.35899252136752
7261,9038322,4171460.0,2,17,15,5.6,1632819.0,113.33,1.0,1.0,2021-12-22,IRE,Right-hand bat,Right-arm medium-fast,USA,Right-hand bat,Slow left-arm orthodox,34.35899252136752
7262,9038329,4171460.0,1,17,11,3.3,9058230.0,154.55,2.0,1.0,2021-12-23,IRE,Right-hand bat,Right-arm medium-fast,USA,Left-hand bat,Legbreak googly,34.35899252136752
7263,9692472,4171460.0,2,18,17,6.3,8228100.0,105.88,2.0,1.0,2023-08-20,IRE,Right-hand bat,Right-arm medium-fast,IND,Right-hand bat,Legbreak googly,34.35899252136752
7264,9856748,4171460.0,2,5,9,5.4,5643686.0,55.56,1.0,0.0,2023-12-10,IRE,Right-hand bat,Right-arm medium-fast,ZIM,Right-hand bat,Legbreak,34.35899252136752
7265,9438274,4171460.0,1,20,20,7.3,4001934.0,100.0,2.0,1.0,2023-01-12,IRE,Right-hand bat,Right-arm medium-fast,ZIM,Left-hand bat,Slow left-arm orthodox,34.35899252136752
7266,9150140,4171460.0,2,8,12,4.3,5554142.0,66.67,2.0,0.0,2022-08-12,IRE,Right-hand bat,Right-arm medium-fast,AFG,Right-hand bat,Right-arm medium-fast,34.35899252136752
7267,9438288,4171460.0,1,27,28,4.6,3471761.0,96.43,2.0,1.0,2023-01-15,IRE,Right-hand bat,Right-arm medium-fast,ZIM,Left-hand bat,Legbreak,34.35899252136752
7268,9123225,4171460.0,2,19,17,7.3,1858961.0,111.76,1.0,1.0,2022-08-05,IRE,Right-hand bat,Right-arm medium-fast,SA,Left-hand bat,Left-arm medium-fast,34.35899252136752
7269,9457552,4171460.0,1,45,25,12.6,nan,180.0,4.0,2.0,2023-01-27,IRE,Right-hand bat,Right-arm medium-fast,None,None,None,34.35899252136752
7270,9457629,4171460.0,1,11,16,9.3,2815728.0,68.75,1.0,0.0,2023-02-07,IRE,Right-hand bat,Right-arm medium-fast,AFG,Right-hand bat,Slow left-arm orthodox,34.35899252136752
7271,9123197,4171460.0,2,29,21,7.1,3456424.0,138.1,2.0,1.0,2022-07-18,IRE,Right-hand bat,Right-arm medium-fast,NZ,Right-hand bat,Right-arm fast,34.35899252136752
7272,9150133,4171460.0,2,7,7,15.2,6819238.0,100.0,1.0,1.0,2022-08-11,IRE,Right-hand bat,Right-arm medium-fast,AFG,Right-hand bat,Left-arm fast-medium,34.35899252136752
7273,9087056,4171460.0,1,2,4,9.5,4365878.0,50.0,1.0,1.0,2022-10-23,IRE,Right-hand bat,Right-arm medium-fast,SL,Right-hand bat,Right-arm medium-fast,34.35899252136752
7274,9123211,4171460.0,1,19,8,18.1,nan,237.5,2.0,1.0,2022-07-22,IRE,Right-hand bat,Right-arm medium-fast,None,None,None,34.35899252136752
7275,9457566,4171460.0,1,4,4,13.3,1634611.0,100.0,1.0,1.0,2023-01-28,IRE,Right-hand bat,Right-arm medium-fast,SL,Left-hand bat,Right-arm medium-fast,34.35899252136752
7276,9856734,4171460.0,1,8,6,12.3,2097017.0,133.33,1.0,1.0,2023-12-07,IRE,Right-hand bat,Right-arm medium-fast,ZIM,Right-hand bat,Right-arm offbreak,34.35899252136752
7277,9490053,4171460.0,2,1,2,8.2,nan,50.0,1.0,1.0,2023-03-27,IRE,Right-hand bat,Right-arm medium-fast,None,None,None,34.35899252136752
7278,9457650,4171460.0,1,3,7,7.4,6486416.0,42.86,1.0,0.0,2023-02-08,IRE,Right-hand bat,Right-arm medium-fast,BAN,Right-hand bat,Right-arm fast-medium,34.35899252136752
7279,9123204,4171460.0,2,14,14,5.4,3913475.0,100.0,2.0,1.0,2022-07-20,IRE,Right-hand bat,Right-arm medium-fast,NZ,Right-hand bat,Legbreak,34.35899252136752
7280,9681629,4171460.0,2,28,14,3.4,2904775.0,200.0,1.0,3.0,2023-07-28,IRE,Right-hand bat,Right-arm medium-fast,SCOT,Right-hand bat,Right-arm offbreak,34.35899252136752
7281,9086979,4171460.0,2,27,22,4.3,391103.0,122.73,1.0,1.0,2022-10-17,IRE,Right-hand bat,Right-arm medium-fast,ZIM,Left-hand bat,Slow left-arm orthodox,34.35899252136752
7282,9097157,4171460.0,2,40,39,6.5,2691688.0,102.56,2.0,1.0,2022-02-13,IRE,Right-hand bat,Right-arm medium-fast,UAE,Right-hand bat,Right-arm medium-fast,34.35899252136752
7283,9123218,4171460.0,2,0,2,9.6,1874081.0,0.0,1.0,1.0,2022-08-03,IRE,Right-hand bat,Right-arm medium-fast,SA,Right-hand bat,Slow left-arm orthodox,34.35899252136752
7284,8816863,7695666.0,2,60,35,1.2,8609684.0,171.43,6.0,3.0,2021-09-18,IRE,Right-hand bat,Legbreak googly,IRE,Right-hand bat,Right-arm medium,70.15295160894131
7285,8916011,7695666.0,2,44,29,6.3,1460612.0,151.72,5.0,2.0,2021-10-18,IRE,Right-hand bat,Legbreak googly,NED,Right-hand bat,Slow left-arm orthodox,70.15295160894131
7286,8916046,7695666.0,2,2,4,3.4,nan,50.0,1.0,1.0,2021-10-20,IRE,Right-hand bat,Legbreak googly,None,None,None,70.15295160894131
7287,9123162,7695666.0,1,8,9,1.6,4859490.0,88.89,1.0,1.0,2022-06-26,IRE,Right-hand bat,Legbreak googly,IND,Right-hand bat,Right-arm fast-medium,70.15295160894131
7288,9438274,7695666.0,1,24,20,14.3,5643700.0,120.0,2.0,1.0,2023-01-12,IRE,Right-hand bat,Legbreak googly,ZIM,Left-hand bat,Left-arm fast-medium,70.15295160894131
7289,9150140,7695666.0,2,16,13,6.6,181404.0,123.08,1.0,1.0,2022-08-12,IRE,Right-hand bat,Legbreak googly,AFG,Right-hand bat,Right-arm offbreak,70.15295160894131
7290,9097108,7695666.0,1,1,4,2.4,1604588.0,25.0,1.0,1.0,2022-02-24,IRE,Right-hand bat,Legbreak googly,UAE,Right-hand bat,Right-arm medium-fast,70.15295160894131
7291,9123225,7695666.0,2,0,2,7.1,2654028.0,0.0,1.0,1.0,2022-08-05,IRE,Right-hand bat,Legbreak googly,SA,Right-hand bat,Left-arm wrist-spin,70.15295160894131
7292,9123197,7695666.0,2,5,3,4.1,3456424.0,166.67,1.0,1.0,2022-07-18,IRE,Right-hand bat,Legbreak googly,NZ,Right-hand bat,Right-arm fast,70.15295160894131
7293,9150133,7695666.0,2,3,5,17.6,nan,60.0,1.0,1.0,2022-08-11,IRE,Right-hand bat,Legbreak googly,None,None,None,70.15295160894131
7294,9087056,7695666.0,1,9,6,17.6,nan,150.0,1.0,1.0,2022-10-23,IRE,Right-hand bat,Legbreak googly,None,None,None,70.15295160894131
7295,9123169,7695666.0,2,0,4,6.6,8725709.0,0.0,1.0,1.0,2022-06-28,IRE,Right-hand bat,Legbreak googly,IND,Right-hand bat,Right-arm fast,70.15295160894131
7296,9097024,7695666.0,1,51,34,10.2,nan,150.0,1.0,3.0,2022-02-19,IRE,Right-hand bat,Legbreak googly,None,None,None,70.15295160894131
7297,9123211,7695666.0,1,2,4,12.4,2672214.0,50.0,1.0,1.0,2022-07-22,IRE,Right-hand bat,Legbreak googly,NZ,Right-hand bat,Right-arm medium,70.15295160894131
7298,9097171,7695666.0,2,12,12,14.3,nan,100.0,1.0,1.0,2022-02-12,IRE,Right-hand bat,Legbreak googly,None,None,None,70.15295160894131
7299,9856734,7695666.0,1,26,11,18.3,nan,236.36,2.0,2.0,2023-12-07,IRE,Right-hand bat,Legbreak googly,None,None,None,70.15295160894131
7300,9490053,7695666.0,2,21,14,4.6,nan,150.0,3.0,1.0,2023-03-27,IRE,Right-hand bat,Legbreak googly,None,None,None,70.15295160894131
7301,9123204,7695666.0,2,0,1,4.2,3834375.0,0.0,1.0,1.0,2022-07-20,IRE,Right-hand bat,Legbreak googly,NZ,Right-hand bat,Right-arm fast-medium,70.15295160894131
7302,9096989,7695666.0,2,3,8,7.2,7412922.0,37.5,1.0,0.0,2022-02-18,IRE,Right-hand bat,Legbreak googly,UAE,Right-hand bat,Legbreak,70.15295160894131
7303,9086979,7695666.0,2,24,20,10.3,2979486.0,120.0,1.0,1.0,2022-10-17,IRE,Right-hand bat,Legbreak googly,ZIM,Right-hand bat,Right-arm fast-medium,70.15295160894131
7304,9097157,7695666.0,2,40,20,2.3,2154669.0,200.0,5.0,2.0,2022-02-13,IRE,Right-hand bat,Legbreak googly,UAE,Left-hand bat,Right-arm offbreak,70.15295160894131
7305,9123218,7695666.0,2,2,4,8.2,2654028.0,50.0,1.0,1.0,2022-08-03,IRE,Right-hand bat,Legbreak googly,SA,Right-hand bat,Left-arm wrist-spin,70.15295160894131
7306,9097080,7695666.0,1,47,32,4.1,4095580.0,146.88,3.0,3.0,2022-02-22,IRE,Right-hand bat,Legbreak googly,OMA,Right-hand bat,Legbreak,70.15295160894131
7307,8960419,3633503.0,2,11,8,11.1,4613580.0,137.5,1.0,1.0,2021-10-09,NAM,Right-hand bat,Right-arm offbreak,SCOT,Left-hand bat,Slow left-arm orthodox,39.93156407490931
7308,8916018,3633503.0,1,20,19,6.7,5490638.0,105.26,2.0,1.0,2021-10-18,NAM,Right-hand bat,Right-arm offbreak,SL,Left-hand bat,Right-arm fast,39.93156407490931
7309,8916039,3633503.0,2,32,22,8.2,2336487.0,145.45,4.0,1.0,2021-10-20,NAM,Right-hand bat,Right-arm offbreak,NED,Right-hand bat,Right-arm fast-medium,39.93156407490931
7310,8916137,3633503.0,2,4,6,10.4,2904775.0,66.67,1.0,1.0,2021-10-27,NAM,Right-hand bat,Right-arm offbreak,SCOT,Right-hand bat,Right-arm offbreak,39.93156407490931
7311,8916179,3633503.0,2,12,14,4.2,2180002.0,85.71,1.0,1.0,2021-10-31,NAM,Right-hand bat,Right-arm offbreak,AFG,Right-hand bat,Right-arm fast,39.93156407490931
7312,8916207,3633503.0,2,15,10,9.5,1594319.0,150.0,1.0,1.0,2021-11-02,NAM,Right-hand bat,Right-arm offbreak,PAK,Left-hand bat,Slow left-arm orthodox,39.93156407490931
7313,8916242,3633503.0,2,3,4,8.3,3913475.0,75.0,1.0,1.0,2021-11-05,NAM,Right-hand bat,Right-arm offbreak,NZ,Right-hand bat,Legbreak,39.93156407490931
7314,8916284,3633503.0,1,12,20,6.4,184960.0,60.0,1.0,0.0,2021-11-08,NAM,Right-hand bat,Right-arm offbreak,IND,Right-hand bat,Right-arm offbreak,39.93156407490931
7315,9086986,3633503.0,1,16,18,12.3,7253350.0,88.89,2.0,1.0,2022-10-18,NAM,Right-hand bat,Right-arm offbreak,NED,Right-hand bat,Right-arm fast-medium,39.93156407490931
