,match_id,team1_won_toss,toss_decision_encoded,by_wickets,win amount,match_dt,ground_id,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team2_id,winner_id,player_of_the_match_id,team1_player_1,team1_player_2,team1_player_3,team1_player_4,team1_player_5,team1_player_6,team1_player_7,team1_player_8,team1_player_9,team1_player_10,team1_player_11,team2_player_1,team2_player_2,team2_player_3,team2_player_4,team2_player_5,team2_player_6,team2_player_7,team2_player_8,team2_player_9,team2_player_10,team2_player_11,team1_won,ground_rating_bat,ground_rating_bowl
1383,9038518,1,0,1.0,6.0,2021-12-19,17527,145,6,121,146.0,4.0,115.0,47487,47508,47508,4771780.0,2104430,6139370,7200598,3260564,348361,1881193,2104409,5554282,2590293,3865077,5554142,3008291,4685568,3497157,4771780,3668356,4365878,4403601,5091806,6496482,284339,2270519,0,0.6948669201520914,0.3051330798479086
1384,9038532,0,1,0.0,23.0,2021-12-21,17527,210,4,126,187.0,9.0,131.0,47501,47508,47501,5490596.0,5490596,6818622,3294444,1634611,298612,7576099,5490666,2420788,8395141,347346,7968225,4685568,3008291,3497157,4771780,3668356,4403601,4365878,6471870,2752966,284339,2270519,1,0.6948669201520914,0.3051330798479086
1385,9038539,1,0,0.0,23.0,2021-12-23,17527,201,3,123,178.0,9.0,122.0,47501,47494,47501,5490596.0,5490596,6818622,3294444,298612,1634611,7576099,5490666,2420788,8395141,347346,7968225,4403531,2420760,2720759,290051,2398346,130437,5547646,3562761,2296195,2036649,6686658,1,0.6948669201520914,0.3051330798479086
1386,9271646,0,1,0.0,24.0,2022-12-06,17527,137,10,123,113.0,10.0,124.0,47501,47494,47501,8067002.0,5490596,6818622,3260564,3294444,298612,1634611,8067002,3162487,8072056,7968225,4403573,7520344,4403531,7960847,8472022,3364234,1594319,5506528,3562761,305143,2270519,6686658,1,0.6948669201520914,0.3051330798479086
1387,9271667,1,0,1.0,5.0,2022-12-07,17527,121,8,120,123.0,5.0,98.0,47494,47480,47480,3200756.0,6517118,4403531,7960847,7520344,3364234,8472022,1594319,305143,3562761,2270519,6686658,7200598,363047,5490624,6710850,4690104,3200756,5490666,8136659,2296195,2691688,8136680,0,0.6948669201520914,0.3051330798479086
1388,9271653,0,1,0.0,109.0,2022-12-06,17527,199,1,123,90.0,10.0,88.0,47480,47487,47480,363047.0,7200598,363047,3200756,6710850,5490624,5490666,4365878,4690104,2296195,2691688,8136680,3008291,348361,5490582,74087,2104409,1482249,1881193,6347256,4739580,6898492,347346,1,0.6948669201520914,0.3051330798479086
1389,9038322,1,0,0.0,26.0,2021-12-22,16848,188,6,128,162.0,6.0,122.0,90,216,90,1613870.0,8117500,9058209,368395,9058223,8934764,1613870,2721480,1632819,2789604,6489846,9058230,2124002,2123974,6496412,4171460,2124569,7787758,6496524,3685100,7036812,2436426,6496426,1,0.7768536121673004,0.22314638783269958
1390,9038329,0,1,0.0,9.0,2021-12-23,16848,150,10,114,141.0,7.0,127.0,216,90,216,nan,2124002,2123974,6496412,4171460,2124569,7787758,6496524,3685100,7036812,2436426,6496426,9058223,9058209,8117500,1613870,8934764,2721480,1632819,9058230,2789604,8353169,6489846,1,0.7768536121673004,0.22314638783269958
1391,9668553,1,0,1.0,9.0,2023-08-12,16848,178,8,123,179.0,1.0,106.0,41,55,55,8058959.0,2436405,4690258,4069666,4230127,5742470,4690188,4739552,2740408,5744850,3715697,6347494,8058959,7491224,8191868,3125562,4377610,2981614,3882850,3914658,3011735,7881845,6487970,0,0.7768536121673004,0.22314638783269958
1392,9668560,1,0,1.0,8.0,2023-08-13,16848,165,9,127,171.0,2.0,111.0,55,41,41,4739552.0,8058959,7491224,3125562,8191868,2981614,4377610,3882850,7881845,3914658,3011735,6487970,4690258,2436405,4230127,4069666,5742470,4690188,2742837,4739552,2740408,3715697,4690230,0,0.7768536121673004,0.22314638783269958
1393,9027339,1,0,1.0,4.0,2021-12-27,3128,168,5,127,170.0,6.0,122.0,17744,17583,17583,nan,8212917,1883790,3083632,4949804,6496118,6487032,3558316,2765412,4170494,5984376,8354821,1585457,1945390,3069954,8765154,3935854,4949776,3913440,3456424,8354835,7878765,5560190,0,0.8217680608365019,0.17823193916349805
1394,9866366,0,1,0.0,56.0,2023-12-27,3128,206,5,126,150.0,10.0,118.0,17744,17982,17744,2537800.0,3834256,4949804,3083632,8354800,6496118,2537800,3083653,8354821,4170494,5984376,8447396,7907451,4949790,3776849,1945411,3913426,3834305,5788628,8354849,7543647,1636004,7907458,1,0.8217680608365019,0.17823193916349805
1395,9027346,1,0,1.0,5.0,2021-12-28,11584,166,7,128,170.0,5.0,123.0,18360,18570,18570,nan,2319638,7623692,256080,3913447,7918280,2690498,2666705,7907444,7907661,3834375,4195827,6718326,9036516,8187878,2288789,2486896,6718410,4950224,3083667,4950294,6718396,1585464,0,0.6667300380228136,0.33326996197718634
1396,9027353,1,0,1.0,8.0,2021-12-29,11584,129,9,122,130.0,2.0,108.0,18360,17583,17583,nan,2319638,7623692,256080,3913447,7918280,2690498,7907444,8484468,7907661,3834375,4195827,1585457,1945390,3069954,5764576,3935854,3913440,4949776,270262,3456424,8354835,7878765,0,0.6667300380228136,0.33326996197718634
1397,9388406,0,1,0.0,37.0,2022-12-29,11584,165,8,126,128.0,10.0,123.0,18360,17583,18360,nan,2319638,9103996,4172706,4950252,2666705,7918280,8444855,7213856,4359417,7907479,4195827,1945390,4502392,3069954,3935854,8144184,4949776,3913440,8354835,5560190,3456424,7878765,1,0.6667300380228136,0.33326996197718634
1398,9388399,0,1,1.0,7.0,2022-12-28,11584,123,8,121,126.0,3.0,91.0,18360,17982,17982,nan,2319638,9103996,4172706,4950252,2666705,7918280,8444855,3834375,4359417,7907479,4195827,7907451,4381761,1945411,3913426,3519011,4949790,3834305,3776849,8354856,8354849,3566240,0,0.6667300380228136,0.33326996197718634
1399,9256561,0,1,1.0,4.0,2023-04-08,11584,182,6,128,183.0,6.0,123.0,69,48,48,4381761.0,7200598,4403531,2104430,3260564,3061225,5490582,5490666,7968225,5786836,3497171,5490638,2659243,4381761,2721627,2672214,3069954,2486896,6718382,3156033,3546297,3913475,7878765,0,0.6667300380228136,0.33326996197718634
1400,8797060,0,1,0.0,1.0,2022-01-23,1406,171,8,128,170.0,8.0,124.0,20,41,20,62432.0,2089079,6139370,2076192,62432,2083409,172199,2022957,1482998,1711492,4507208,3231437,4690258,4069666,4230127,1942317,1613926,2740408,4739552,5744850,4690104,3715697,3468870,1,0.7398029726927066,0.2601970273072934
1401,9587017,0,1,0.0,98.0,2023-09-02,1406,186,6,126,88.0,10.0,105.0,36084,38814,36084,2294823.0,8127230,5554212,4069666,7960847,4690188,4739580,2294823,4739552,4690328,284339,9266102,363047,3023320,7694581,3373138,6401800,4160267,3023327,1482249,6347256,8931614,6401982,1,0.7398029726927066,0.2601970273072934
1402,9587024,0,1,0.0,90.0,2023-09-02,1406,195,6,128,105.0,10.0,111.0,36112,36070,36112,2331475.0,1626526,2331475,391103,9398906,7459647,2097017,2742837,8464343,4068133,4690230,8339701,3462080,2436405,7550857,1798705,5742470,2740408,7761823,8931579,334963,6399210,6347494,1,0.7398029726927066,0.2601970273072934
1403,8797053,0,1,1.0,9.0,2022-01-22,1406,103,10,121,104.0,1.0,103.0,20,41,41,2740408.0,2089079,6139370,2076192,62432,172199,2083409,1482998,2022957,1711492,4507208,3214812,4690258,4069666,4230127,1942317,1613926,2740408,4690104,4739552,5744850,3715697,3468870,0,0.7398029726927066,0.2601970273072934
1404,9587031,0,1,0.0,2.0,2023-09-03,1406,142,8,128,140.0,7.0,123.0,36126,36098,36126,7759443.0,1585457,5940374,4230127,6496412,1613926,1934099,8851030,3715697,1613919,6489846,7759443,4690258,1749075,3023376,1613898,3150720,1594319,4690104,5509524,2036649,9266193,5471948,1,0.7398029726927066,0.2601970273072934
1405,9587038,1,0,1.0,8.0,2023-09-03,1406,220,4,123,223.0,3.0,121.0,38814,36070,36070,3462080.0,363047,7694581,6401198,6401800,4160267,1482249,3373138,3023327,6347256,8931614,6401982,2436405,3462080,1798705,5742470,7550857,2740408,3200756,7761823,8931579,334963,6399210,0,0.7398029726927066,0.2601970273072934
1406,8797067,0,1,0.0,20.0,2022-01-26,1406,224,5,125,204.0,9.0,127.0,41,20,41,5742470.0,4690258,4069666,4230127,5742470,4739552,4690104,1613926,1942317,2740408,3715697,3468870,2089079,6139370,2076192,62432,2827327,4685568,6381962,4504044,1711492,3214812,3231437,1,0.7398029726927066,0.2601970273072934
1407,9587003,0,1,0.0,133.0,2023-08-30,1406,194,5,126,61.0,10.0,73.0,36126,36070,36126,1585457.0,1585457,5940374,4230127,1613926,1934099,360086,6496412,1613919,3851658,3715697,7759443,3462080,2436405,1798705,7550857,2740408,5742470,9071334,7761823,334963,6399210,6347494,1,0.7398029726927066,0.2601970273072934
1408,9615066,0,1,1.0,4.0,2023-12-12,1406,171,10,128,172.0,6.0,113.0,20,41,41,1934099.0,4685568,2162782,6282856,3651472,6381962,2827327,4640824,1730658,8845850,1711492,3214812,4690258,2436405,4069666,4230127,4690188,5742470,4739552,1934099,2740408,3715697,4690230,0,0.7398029726927066,0.2601970273072934
1409,8797074,0,1,0.0,34.0,2022-01-29,1406,193,6,128,159.0,5.0,125.0,20,41,20,62432.0,2089079,6139370,2076192,62432,2827327,2083409,4685568,2022957,1711492,3214812,3231437,4690258,2436405,4230127,5742470,2740408,1613926,1942317,4739552,6347256,3715697,3468870,1,0.7398029726927066,0.2601970273072934
1410,9587010,0,1,1.0,6.0,2023-08-31,1406,160,7,123,161.0,4.0,117.0,36098,36070,36070,7550857.0,4690258,1749075,8464385,1613898,3150720,1594319,4690104,5509524,2036649,3023383,5471948,3462080,2436405,1798705,7550857,5742470,2740408,8931579,7761823,334963,6399210,6347494,0,0.7398029726927066,0.2601970273072934
1411,9587073,1,0,0.0,3.0,2023-09-10,14300,181,9,127,178.0,8.0,123.0,36084,36070,36084,8127230.0,8127230,4690328,4069666,7960847,4690188,4739580,4739552,5744850,2294823,9266102,284339,3462080,2436405,1798705,7550857,5742470,2740408,3575774,3200756,334963,6399210,6347494,1,0.6620722433460077,0.3379277566539924
1412,9587066,0,1,1.0,7.0,2023-09-09,14300,154,8,124,155.0,3.0,107.0,36098,36126,36126,1613919.0,4690258,5744780,3023376,1613898,1594319,4690104,5509524,3150720,2036649,9266193,5471948,1585457,1613919,4230127,1613926,1934099,6496412,3715697,6489846,7759443,8851030,9061135,0,0.6620722433460077,0.3379277566539924
1413,9262168,0,1,0.0,29.0,2022-09-18,14300,107,6,101,81.0,9.0,97.0,36070,36084,36070,2740408.0,3462080,2436405,4160267,2654014,2740408,7960847,2252452,6818776,3102854,6347494,8464392,2124002,3715690,4739580,4690188,3057312,3023376,4739552,5744850,9266102,284339,2654028,1,0.6620722433460077,0.3379277566539924
1414,9668532,1,0,0.0,4.0,2023-08-03,14300,149,6,127,145.0,9.0,126.0,41,55,41,2740408.0,4690258,2436405,2331475,4230127,5742470,4690188,4739552,2740408,3715697,4690230,6347494,5043310,7491224,3125562,8191868,4377610,2981614,3882850,3914658,7881845,3011735,6487970,1,0.6620722433460077,0.3379277566539924
1415,9615094,0,1,1.0,4.0,2023-12-21,14300,132,10,117,133.0,6.0,116.0,20,41,41,4690328.0,4685568,2162782,6282856,2827327,6381962,62432,4640824,1730658,8845850,1711492,3231437,4690258,2331475,4230127,4069666,6401800,5742470,1934099,2740408,3715697,4690328,6401982,0,0.6620722433460077,0.3379277566539924
1416,9262154,0,1,0.0,49.0,2022-09-17,14300,189,7,125,140.0,10.0,127.0,36112,38814,36112,1547993.0,313809,2331475,3008291,3681957,2742837,1547993,7459647,4690230,8464343,3715725,3150538,363047,3023320,7494668,1942317,6401800,360086,2294823,5554254,4171691,4019259,9061135,1,0.6620722433460077,0.3379277566539924
1417,9587080,0,1,1.0,7.0,2023-09-10,14300,167,3,125,169.0,3.0,125.0,36112,36126,36126,5940374.0,1626526,2331475,2742837,2097017,391103,9398906,7459647,4690230,8464343,4068133,8339701,1585457,5940374,4230127,6496412,1934099,1613926,3715697,1613919,6489846,7759443,8395141,0,0.6620722433460077,0.3379277566539924
1418,9225334,0,1,0.0,68.0,2022-07-29,14300,190,6,128,122.0,8.0,125.0,55,41,55,210328.0,238727,3125562,4497646,6521080,4377610,1642738,210328,184960,8228100,2282125,7881845,2436405,1613898,2740408,4230127,5742470,4690188,3715697,5744850,4739580,4690230,6347494,1,0.6620722433460077,0.3379277566539924
1419,9587059,0,1,1.0,4.0,2023-09-09,14300,149,7,127,150.0,6.0,125.0,36112,38814,38814,363047.0,1626526,2331475,391103,2742837,9398906,2097017,7459647,4690230,8464343,4068133,8339701,3023320,363047,7694581,6401198,6401800,3373138,4160267,6347256,1482249,6401982,7921542,0,0.6620722433460077,0.3379277566539924
1420,9516457,0,1,1.0,6.0,2023-04-13,7118,153,8,129,154.0,4.0,119.0,30407,48341,48341,3759846.0,8127181,197658,4239038,2398346,5053082,4640824,5038046,8180500,2035102,3851518,7881845,1958683,7491224,8059029,4377610,2252452,2966879,5554254,4690230,3373285,3759846,6496482,0,0.8115098225602027,0.1884901774397973
1421,9516597,0,1,0.0,56.0,2023-04-28,7118,257,5,129,201.0,10.0,128.0,48334,30407,48334,2275097.0,2954769,2436405,8058903,2275097,4230127,3479860,3299407,5554142,8228100,4859490,7491385,8127181,197658,7881719,2097017,2827327,4640824,5053082,5038046,7453697,3851518,7881845,1,0.8115098225602027,0.1884901774397973
1422,9684989,0,1,0.0,20.0,2023-11-06,7118,223,4,123,203.0,7.0,124.0,14454,11283,14454,5958840.0,7491294,8127181,5958840,2789555,8058924,7925546,7556303,2282132,8180500,7570107,7881845,7878982,7883504,8410772,3299407,4232164,8175768,8725723,4566540,7883266,4017523,8513091,1,0.8115098225602027,0.1884901774397973
1423,9684975,0,1,1.0,6.0,2023-11-04,7118,183,7,130,184.0,4.0,114.0,12046,14454,14454,nan,8228205,7861524,9047499,8058903,5636658,7570121,6511336,9099180,1956828,9455557,9047954,8127181,7491294,9009237,5958840,2789555,8058924,7570107,8180500,7556303,7925546,7881845,0,0.8115098225602027,0.1884901774397973
1424,9516345,0,1,0.0,7.0,2023-04-01,7118,191,5,123,146.0,7.0,99.0,30407,30400,30407,7881845.0,8127181,197658,2398346,5053082,2097017,4640824,5038046,8180500,7453697,7881845,5788418,2789555,6818622,7558886,5959834,4231702,5061748,1934099,3326980,1613919,1626561,2632825,1,0.8115098225602027,0.1884901774397973
1425,9684954,0,1,1.0,6.0,2023-11-02,7118,158,6,123,162.0,4.0,107.0,13397,11220,11220,5001198.0,7555687,8227960,5126064,2981614,5784456,2412073,9009482,2966683,3372053,1660406,7581223,3085809,8724967,5001198,7556051,2379663,9047940,7558900,7947393,6692174,9373111,9822322,0,0.8115098225602027,0.1884901774397973
1426,9684940,0,1,1.0,8.0,2023-10-31,7118,138,8,122,142.0,2.0,111.0,11374,11220,11220,nan,4896450,8942828,8481906,8943143,8942793,5948270,8117990,8228478,6486486,8238726,6773234,3085809,8724967,9047940,7556051,2379663,3495274,7558900,9822322,7947393,9373111,6692174,0,0.8115098225602027,0.1884901774397973
1427,9684982,0,1,1.0,6.0,2023-11-04,7118,143,10,123,146.0,4.0,108.0,11220,11283,11283,8410772.0,3085809,8724967,5001198,7556051,2379663,9047940,3495274,7558900,7947393,9822322,6692174,7878982,7883504,3299407,8175768,4232164,8725723,8410772,8513091,4566540,4017523,7883266,0,0.8115098225602027,0.1884901774397973
1428,9516520,0,1,0.0,24.0,2023-04-20,7118,174,4,123,150.0,10.0,113.0,30393,30407,30393,6586824.0,1776627,313809,2275195,210328,5972868,8117990,7586970,5490666,2733380,1858961,6586824,7881719,8127181,4239038,2827327,2385991,4640824,5053082,5038046,8180500,5788418,7881845,1,0.8115098225602027,0.1884901774397973
1429,9684947,0,1,1.0,5.0,2023-11-02,7118,169,3,123,174.0,5.0,120.0,15497,14454,14454,8058924.0,7570065,8725639,4231702,8228436,5061748,8228429,2282125,7491371,7742860,7924048,8118053,7491294,8127181,2789555,5958840,8058924,7925546,7556303,2282132,7881845,8180500,7570107,0,0.8115098225602027,0.1884901774397973
1430,9292534,0,1,1.0,4.0,2022-09-20,7118,208,6,124,211.0,6.0,122.0,55,27,27,7537004.0,2954769,238727,1776627,3125562,4377610,3882850,210328,2733380,2282125,2632825,3011735,37351,7537004,1870357,2275195,4635658,6249256,1611364,3429236,5788418,2656541,2018001,0,0.8115098225602027,0.1884901774397973
1431,9684933,0,1,1.0,6.0,2023-10-31,7118,127,8,127,130.0,4.0,120.0,12473,15497,15497,nan,9471111,7921003,9011596,5150928,8729867,3473546,8410653,8118095,9104045,230775,7953504,7570065,8725639,4231702,8228436,5061748,8228429,7860439,2282125,7742860,7491371,8118053,0,0.8115098225602027,0.1884901774397973
1432,9292548,0,1,1.0,6.0,2022-09-25,13880,186,7,124,187.0,4.0,123.0,27,55,55,3125562.0,7537004,37351,1870357,2275195,4635658,6249256,1611364,5788320,3429236,2656541,2018001,2954769,238727,1776627,3125562,4377610,210328,3882850,2733380,2282125,4377694,3011735,0,0.8758317490494297,0.1241682509505703
1433,9516786,0,1,1.0,8.0,2023-05-18,13880,186,5,124,187.0,2.0,121.0,36014,30393,30393,1776627.0,7491294,3127354,4203499,3057312,6381962,5764576,8228408,2282125,7860439,6596582,8228485,1776627,313809,2275195,2288789,5972868,7861524,8117990,2733380,1858961,212029,6586824,0,0.8758317490494297,0.1241682509505703
1434,9516660,1,0,0.0,5.0,2023-05-04,13880,171,9,127,166.0,8.0,127.0,30400,36014,30400,7758638.0,2089079,6818622,5959834,4231702,5061748,1934099,1613919,3326980,7558886,9188528,8465057,7491294,2789079,3127354,4203499,6381962,3057312,8228408,4874820,2282125,7570107,7860439,1,0.8758317490494297,0.1241682509505703
1435,9516506,0,1,0.0,14.0,2023-04-18,13880,192,5,122,178.0,10.0,127.0,30435,36014,30435,7537004.0,238727,5043310,7537004,3125562,8191868,6249256,8058924,8041445,8227974,230775,1907352,6381962,2789079,3127354,4203499,7491294,3057312,8228408,4874820,5038018,2282125,7570107,1,0.8758317490494297,0.1241682509505703
1436,9128510,0,1,1.0,7.0,2022-04-15,2764,175,8,123,176.0,3.0,111.0,30400,36014,36014,3127354.0,5959834,37351,4497646,1613919,4231702,1663885,1934099,3429236,8779896,2632825,7758638,7491294,1945355,3127354,4203499,4230127,2642751,3693654,4874820,2282125,5618038,8725709,0,0.8625237642585551,0.13747623574144482
1437,9128517,0,1,0.0,18.0,2022-04-16,2764,199,4,124,181.0,9.0,125.0,48334,30435,48334,2954769.0,2954769,2654014,2034423,2275097,3479860,3299407,8058903,2740408,3865077,4859490,8228100,5043310,238727,7494668,3125562,8191868,1613926,4690104,2733401,3696482,4377694,3214812,1,0.8625237642585551,0.13747623574144482
1438,9128545,0,1,0.0,7.0,2022-04-18,2764,217,5,127,210.0,10.0,131.0,30428,30400,30428,3011735.0,2162782,7833195,2981614,4690188,7556051,2789086,184960,1945397,6347494,6420126,3011735,37351,1613919,4497646,4231702,1934099,5959834,1663885,7558949,3429236,2632825,7758638,1,0.8625237642585551,0.13747623574144482
1439,9128636,1,0,1.0,6.0,2022-04-30,2764,170,6,122,174.0,4.0,122.0,30393,48341,48341,2966879.0,1776627,313809,5765934,2275195,210328,8117990,5972868,5490666,2733380,2018001,6586824,1958683,7491224,8059029,4377610,2252452,2966879,5554254,1956828,4690230,3456424,3373285,0,0.8625237642585551,0.13747623574144482
1440,9128692,0,1,0.0,5.0,2022-05-06,2764,177,6,125,172.0,5.0,121.0,30435,48341,30435,6249256.0,5043310,238727,3125562,8191868,1613926,6249256,5788320,3696482,8118914,4377694,6732004,1958683,7491224,4377610,8059029,2252452,2966879,5554254,1956828,3456424,4690230,3373285,1,0.8625237642585551,0.13747623574144482
1441,9128349,0,1,1.0,4.0,2022-03-27,2764,177,5,122,179.0,6.0,117.0,30435,30421,30421,3914658.0,238727,5043310,5958840,8191868,1613926,6249256,5788320,3696482,3214812,4377694,5126050,7491189,4381761,2789555,6521080,6511336,5742470,3326980,3882850,3914658,6598528,7491329,0,0.8625237642585551,0.13747623574144482
1442,9128559,0,1,1.0,9.0,2022-04-20,2764,115,10,121,119.0,1.0,69.0,30407,30421,30421,3914658.0,2789079,197658,2082044,2827327,5053082,5038046,3851518,5788418,7453697,7881845,8465057,7491189,1539236,4497688,6521080,5742470,6511336,3326980,3882850,3914658,2316327,6598528,0,0.8625237642585551,0.13747623574144482
1443,9128468,0,1,0.0,44.0,2022-04-10,2764,215,5,125,171.0,10.0,121.0,30421,30400,30421,3914658.0,7491189,1539236,6521080,6511336,5742470,3882850,3326980,4497688,3914658,2316327,6598528,1945425,5959834,4497646,4231702,1934099,2083409,3429236,1613919,2632825,8130436,7758638,1,0.8625237642585551,0.13747623574144482
1444,9128685,0,1,0.0,21.0,2022-05-05,2764,207,3,127,186.0,8.0,126.0,30421,36014,30421,1539236.0,2789555,1539236,1907163,6521080,5742470,6511336,8410653,3326980,3914658,3373866,6598528,7491294,1945355,3127354,4203499,4230127,2642751,2790675,2412073,7860439,2282125,8725709,1,0.8625237642585551,0.13747623574144482
1445,9128412,0,1,0.0,54.0,2022-04-03,2764,180,8,133,126.0,10.0,112.0,30407,30414,30407,2827327.0,2789079,197658,2398346,2827327,5053082,5038046,5744850,3851518,7453697,8465057,7881845,249087,7422673,62432,232000,1642738,5001170,196580,360086,2294823,2022957,7879829,1,0.8625237642585551,0.13747623574144482
1446,9128755,0,1,0.0,54.0,2022-05-13,2764,209,9,124,155.0,9.0,128.0,30407,30393,30407,2082044.0,2082044,197658,2398346,2827327,2789079,5053082,8180500,2035102,7453697,3851518,7881845,1776627,313809,5765934,5972868,2275195,210328,8117990,2733380,5490666,6586824,2018001,1,0.8625237642585551,0.13747623574144482
1447,9128384,0,1,1.0,6.0,2022-03-31,2764,210,7,123,211.0,4.0,129.0,30414,48334,48334,3023320.0,249087,7422673,62432,5001170,232000,1642738,196580,2294823,360086,5757884,7879829,2954769,2654014,2034423,3023320,3479860,8058903,3299407,3865077,3216569,8228100,4859490,0,0.8625237642585551,0.13747623574144482
1448,9272689,0,1,0.0,59.0,2023-01-17,11206,203,5,124,144.0,10.0,116.0,33956,33914,33956,1870357.0,7869987,1870357,3535783,41740,3063696,34061,8146998,4756982,2790675,49496,8355808,4239038,3710090,2285051,3681957,387778,8415854,7455818,2286388,6718844,5863290,3890998,1,0.748574144486692,0.2514258555133079
1449,8887766,1,0,1.0,5.0,2022-01-09,11206,151,4,122,152.0,5.0,116.0,33956,33935,33935,3501889.0,7869987,7880018,7620283,4002340,3063696,34061,8146998,6460614,4756982,1506077,8355808,3535783,3507090,1798705,3501889,7869994,3535853,2633266,3216569,4472397,8339701,7877232,0,0.748574144486692,0.2514258555133079
1450,9639125,0,1,1.0,6.0,2023-07-16,10961,116,7,108,119.0,4.0,103.0,293,188,188,393014.0,6818622,5554212,6450576,181404,3668356,5736016,5554282,5554254,6818776,6819238,6817628,3758565,6551978,4403419,6930230,393014,8127321,4403454,6486416,2316327,2436356,3769555,0,0.723067173637516,0.276932826362484
1451,9457559,0,1,0.0,4.0,2023-01-28,10961,165,2,124,161.0,6.0,124.0,40298,42573,40298,2263736.0,3758565,2263736,2331475,5017144,1965151,3850944,5771800,6528668,6931168,8106629,2316327,393371,2123974,4069666,8129680,7960847,4403503,4403426,305143,4731628,2436356,8473590,1,0.723067173637516,0.276932826362484
1452,9076969,0,1,0.0,12.0,2022-02-08,10961,199,4,128,187.0,6.0,125.0,47529,45072,47529,393014.0,3849663,363173,2875368,393014,6930230,360086,4403419,393182,6818776,6149268,6529354,319948,2662491,1884672,74087,3850944,2308928,2875389,6928802,3108958,3127683,8446388,1,0.723067173637516,0.276932826362484
1453,9457545,0,1,1.0,6.0,2023-01-27,10961,92,9,126,93.0,4.0,95.0,45072,35790,35790,5736016.0,4403419,5516720,6930230,4879426,392216,1594319,1634611,7976653,392062,2036649,8144429,6930580,2104332,5831622,298612,5736016,2437049,8127321,7866522,2875368,8131255,6486416,0,0.723067173637516,0.276932826362484
1454,9457552,0,1,1.0,3.0,2023-01-27,10961,168,6,127,171.0,7.0,121.0,40424,47529,47529,2662491.0,1597483,4502392,3125506,6551978,2820957,4171460,2804122,8072056,7084972,4403468,6149268,2662491,5752256,393014,392188,2420788,3364234,3763304,5554282,8298779,2630081,6493346,0,0.723067173637516,0.276932826362484
1455,9076962,0,1,0.0,3.0,2022-02-08,10961,148,6,123,145.0,6.0,125.0,40424,40452,40424,8127321.0,4879426,6282856,6551978,4403454,8127321,6931042,1482249,7084972,2209115,6930286,2436356,393371,2939124,6527996,392062,392188,2820957,6399210,6930580,393889,6526498,6819238,1,0.723067173637516,0.276932826362484
1456,9457573,0,1,1.0,5.0,2023-01-30,10961,144,5,124,146.0,5.0,117.0,40452,35790,35790,5831622.0,2308928,3056752,4980926,1707621,1884672,2104339,1890958,5471948,3769555,2815728,3580737,6930580,2104332,5831622,298612,2875368,2437049,5736016,8127321,7084930,8131255,6486416,0,0.723067173637516,0.276932826362484
1457,9457594,0,1,1.0,7.0,2023-01-31,10961,210,2,128,213.0,4.0,117.0,42573,40298,40298,2331475.0,393371,8129680,4069666,7960847,4403426,5940374,5021624,4403503,4731628,2436356,6529354,3758565,2263736,1965151,2331475,5017144,3850944,5771800,6528668,8106629,2316327,8938894,0,0.723067173637516,0.276932826362484
1458,9076948,0,1,0.0,32.0,2022-02-07,10961,155,5,120,123.0,9.0,122.0,47529,40298,47529,393014.0,3849663,363173,4403419,393014,6930230,360086,2875368,393182,6528458,6818776,6149268,3758565,1965151,2615885,8129680,62432,4731628,1613919,5554282,8144443,6528668,2316327,1,0.723067173637516,0.276932826362484
1459,9457566,1,0,1.0,7.0,2023-01-28,10961,174,6,124,177.0,3.0,112.0,40424,45072,45072,4403419.0,7864009,1597483,6551978,4502392,2820957,4171460,2804122,7084972,8072056,4403468,6149268,4403419,6930230,392216,3471761,4879426,392062,6931042,1634611,1594319,2036649,7976653,0,0.723067173637516,0.276932826362484
1460,9457580,0,1,0.0,31.0,2023-01-30,10961,192,4,127,161.0,9.0,123.0,45072,42573,45072,6930230.0,6930230,4403419,4879426,3471761,392216,1634611,392062,1594319,2036649,2104346,8144429,393371,2123974,4069666,8129680,7960847,4403426,5940374,4403503,4731628,2436356,8473590,1,0.723067173637516,0.276932826362484
1461,9076955,0,1,0.0,15.0,2022-02-07,10961,182,3,125,167.0,6.0,124.0,42573,45072,42573,3056752.0,363047,3056752,5831622,4403426,392216,1634611,2097017,5771800,6493346,2630081,392419,371825,2662491,319948,1884672,74087,3850944,393770,2875389,3108958,6928802,3127683,1,0.723067173637516,0.276932826362484
1462,9657059,1,0,1.0,8.0,2023-06-11,4913,81,10,110,82.0,2.0,58.0,1350,251,251,2943443.0,8058805,8089192,8089276,8058812,8964668,8913876,8058798,8089206,8964710,8058840,8913897,1634709,3719197,9663968,7906968,5120674,8246440,8246419,8964843,182986,7753549,2943443,0,0.45095921189077093,0.5490407881092291
1463,9657122,1,0,0.0,94.0,2023-06-19,4913,153,5,126,59.0,10.0,96.0,251,1350,251,2943443.0,3719197,7753577,9663968,7906968,5120674,2943457,7753549,8246419,182986,8964843,2943443,8089192,2426227,8089276,8058868,8058798,8058812,8913876,8964710,8089206,8058840,8913897,1,0.45095921189077093,0.5490407881092291
1464,9657038,1,0,1.0,7.0,2023-06-17,4913,64,10,110,65.0,3.0,46.0,825,251,251,2943443.0,4397665,8142231,2160983,2331034,7753794,7753822,4098065,4462359,8385838,7629579,8089045,1634709,3719197,9663968,7906968,8246440,5120674,2943443,6496776,8964843,7753549,8246419,0,0.45095921189077093,0.5490407881092291
