,match_id,bowler_id,inning,runs,wicket_count,balls_bowled,economy,maiden,dots,Fours,Sixes,wides,noballs,match_dt,country_bowl,batting_style_bowl,bowling_style_bowl,rating,bowler_rating
7465,9684576,9105053.0,1,15,0,18,5.0,0,7.0,1,0,0,0,2023-10-23,IND,Right-hand bat,Right-arm offbreak,0.26410327158060704,26.410327158060703
7466,9128594,8058903.0,2,6,1,6,6.0,0,1.0,0,0,0,0,2022-04-24,IND,Right-hand bat,Right-arm offbreak,0.230984126984127,23.098412698412698
7467,9516597,8058903.0,2,0,0,1,0.0,1,1.0,0,0,0,0,2023-04-28,IND,Right-hand bat,Right-arm offbreak,0.230984126984127,23.098412698412698
7468,9684975,8058903.0,2,9,0,6,9.0,0,2.0,0,1,0,0,2023-11-04,IND,Right-hand bat,Right-arm offbreak,0.230984126984127,23.098412698412698
7469,9330586,8058903.0,2,17,0,6,17.0,0,1.0,4,0,0,0,2022-10-12,IND,Right-hand bat,Right-arm offbreak,0.230984126984127,23.098412698412698
7470,9684485,8725576.0,2,21,1,18,7.0,0,7.0,1,1,1,0,2023-10-21,IND,Right-hand bat,Right-arm medium-fast,0.22582948231453534,22.582948231453535
7471,9684632,8725576.0,1,42,0,24,10.5,0,5.0,6,1,0,0,2023-10-23,IND,Right-hand bat,Right-arm medium-fast,0.22582948231453534,22.582948231453535
7472,9684128,8725576.0,2,27,0,12,13.5,0,5.0,5,1,0,0,2023-10-16,IND,Right-hand bat,Right-arm medium-fast,0.22582948231453534,22.582948231453535
7473,9331104,8725576.0,2,7,0,6,7.0,0,3.0,1,0,1,0,2022-10-20,IND,Right-hand bat,Right-arm medium-fast,0.22582948231453534,22.582948231453535
7474,9085229,3200966.0,1,33,1,24,8.25,0,11.0,4,1,0,1,2022-06-22,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7475,9407656,3200966.0,2,31,0,12,15.5,0,1.0,3,2,0,0,2023-01-16,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7476,9407600,3200966.0,1,31,2,24,7.75,0,12.0,5,0,3,0,2023-01-10,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7477,9702671,3200966.0,1,38,0,24,9.5,0,9.0,4,1,2,1,2023-12-07,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7478,9085411,3200966.0,2,21,4,24,5.25,0,11.0,1,0,1,1,2022-07-03,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7479,9407628,3200966.0,2,28,4,21,8.0,0,11.0,2,2,1,0,2023-01-13,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7480,9084886,3200966.0,2,18,1,12,9.0,0,6.0,1,1,1,1,2022-06-05,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7481,9290630,3200966.0,1,36,0,24,9.0,0,4.0,4,0,0,1,2022-09-25,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7482,9085152,3200966.0,2,29,1,24,7.25,0,12.0,2,2,1,0,2022-06-19,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7483,9085012,3200966.0,2,26,0,18,8.67,0,7.0,1,1,4,1,2022-06-10,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7484,9085341,3200966.0,2,48,0,24,12.0,0,6.0,6,1,3,1,2022-07-01,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7485,9085460,3200966.0,1,29,1,24,7.25,0,11.0,3,0,0,1,2022-07-07,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7486,9084970,3200966.0,1,24,1,24,6.0,0,12.0,3,0,0,0,2022-06-08,ENG,Right-hand bat,Right-arm fast,0.2675252333491536,26.752523334915363
7487,9702699,7620283.0,1,18,2,24,4.5,0,14.0,1,0,1,0,2023-12-11,AUS,Right-hand bat,Right-arm medium,0.2986948051948052,29.86948051948052
7488,9702762,7620283.0,2,30,1,24,7.5,0,6.0,3,0,0,0,2023-12-26,AUS,Right-hand bat,Right-arm medium,0.2986948051948052,29.86948051948052
7489,9702678,7620283.0,2,13,0,6,13.0,0,1.0,1,1,0,0,2023-12-08,AUS,Right-hand bat,Right-arm medium,0.2986948051948052,29.86948051948052
7490,9684534,9188528.0,1,45,0,24,11.25,0,7.0,3,3,1,1,2023-10-21,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7491,9516604,9188528.0,2,25,1,18,8.33,0,6.0,4,0,1,0,2023-04-29,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7492,9516758,9188528.0,1,19,0,12,9.5,0,5.0,2,1,0,0,2023-05-14,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7493,9516660,9188528.0,2,27,1,24,6.75,0,13.0,1,2,2,0,2023-05-04,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7494,9128622,9188528.0,2,24,1,18,8.0,0,8.0,2,1,0,1,2022-04-28,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7495,9516723,9188528.0,2,22,0,12,11.0,0,6.0,3,1,2,0,2023-05-11,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7496,9516702,9188528.0,1,33,2,18,11.0,0,9.0,4,2,0,1,2023-05-08,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7497,9128706,9188528.0,1,27,0,12,13.5,0,4.0,3,2,0,0,2022-05-07,IND,Right-hand bat,Right-arm fast,0.23479199934943346,23.479199934943345
7498,9684534,7401806.0,2,9,1,6,9.0,0,3.0,2,0,0,0,2023-10-21,IND,Left-hand bat,Right-arm medium-fast,0.3060691362552723,30.606913625527234
7499,9331356,7401806.0,1,19,0,12,9.5,0,1.0,2,0,0,0,2022-11-01,IND,Left-hand bat,Right-arm medium-fast,0.3060691362552723,30.606913625527234
7500,9684534,7833069.0,2,31,0,24,7.75,0,9.0,5,0,0,0,2023-10-21,IND,Left-hand bat,Slow left-arm orthodox,0.24577142857142859,24.57714285714286
7501,9684534,8086847.0,2,17,0,11,9.27,0,1.0,2,0,1,0,2023-10-21,IND,Right-hand bat,Right-arm fast-medium,0.1980958348265931,19.80958348265931
7502,9331356,8086847.0,1,44,3,24,11.0,0,12.0,7,2,1,0,2022-11-01,IND,Right-hand bat,Right-arm fast-medium,0.1980958348265931,19.80958348265931
7503,9272717,7866039.0,2,22,1,24,5.5,0,15.0,2,0,4,0,2023-01-20,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7504,9272633,7866039.0,2,22,0,20,6.6,0,12.0,2,1,1,0,2023-01-11,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7505,9489353,7866039.0,2,36,1,20,10.8,0,9.0,4,2,1,0,2023-08-11,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7506,9702671,7866039.0,2,25,1,12,12.5,0,5.0,4,1,0,0,2023-12-07,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7507,9702706,7866039.0,2,16,0,12,8.0,0,3.0,2,0,1,0,2023-12-12,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7508,9489339,7866039.0,2,1,3,20,0.3,3,19.0,0,0,0,0,2023-08-09,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7509,9614989,7866039.0,2,33,2,21,9.43,0,8.0,3,2,1,0,2023-08-30,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7510,9272759,7866039.0,1,20,2,24,5.0,0,12.0,2,0,0,0,2023-01-25,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7511,9272731,7866039.0,2,38,0,24,9.5,0,11.0,5,1,2,1,2023-01-22,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7512,9702734,7866039.0,1,39,1,24,9.75,0,12.0,5,1,1,0,2023-12-21,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7513,9489395,7866039.0,2,26,0,15,10.4,0,7.0,1,2,1,0,2023-08-15,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7514,9272801,7866039.0,2,37,1,24,9.25,0,8.0,5,0,0,0,2023-02-04,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7515,9272654,7866039.0,2,28,1,24,7.0,1,12.0,4,0,0,0,2023-01-14,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7516,9489381,7866039.0,1,32,0,20,9.6,0,5.0,3,1,3,0,2023-08-13,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7517,9272787,7866039.0,1,23,0,24,5.75,0,12.0,2,0,1,0,2023-01-29,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7518,9489430,7866039.0,2,22,0,15,8.8,0,6.0,4,0,0,0,2023-08-19,AUS,Left-hand bat,Left-arm fast,0.3134859315520237,31.34859315520237
7519,9657122,2943457.0,2,3,0,6,3.0,0,3.0,0,0,0,0,2023-06-19,UGA,Right-hand bat,Right-arm fast-medium,0.3673058113058113,36.73058113058113
7520,9849713,2943457.0,1,10,0,6,10.0,0,2.0,0,1,0,0,2023-11-27,UGA,Right-hand bat,Right-arm fast-medium,0.3673058113058113,36.73058113058113
7521,9849769,2943457.0,1,10,2,24,2.5,0,15.0,0,0,0,0,2023-11-30,UGA,Right-hand bat,Right-arm fast-medium,0.3673058113058113,36.73058113058113
7522,9657094,2943457.0,2,9,1,12,4.5,0,5.0,0,0,0,0,2023-06-14,UGA,Right-hand bat,Right-arm fast-medium,0.3673058113058113,36.73058113058113
7523,9327485,2943457.0,1,9,1,12,4.5,0,5.0,0,0,0,0,2022-09-15,UGA,Right-hand bat,Right-arm fast-medium,0.3673058113058113,36.73058113058113
7524,9849643,2943457.0,1,7,0,6,7.0,0,3.0,1,0,0,0,2023-11-22,UGA,Right-hand bat,Right-arm fast-medium,0.3673058113058113,36.73058113058113
7525,9327583,2943457.0,1,31,0,24,7.75,0,6.0,2,1,0,0,2022-09-22,UGA,Right-hand bat,Right-arm fast-medium,0.3673058113058113,36.73058113058113
7526,9262119,7459647.0,2,12,2,18,4.0,0,9.0,1,0,0,0,2022-09-11,WI,Right-hand bat,Right-arm medium,0.20180662065031618,20.18066206503162
7527,9587024,7459647.0,2,11,2,12,5.5,0,7.0,1,0,1,0,2023-09-02,WI,Right-hand bat,Right-arm medium,0.20180662065031618,20.18066206503162
7528,9262091,7459647.0,2,26,0,18,8.67,0,5.0,0,2,0,2,2022-09-08,WI,Right-hand bat,Right-arm medium,0.20180662065031618,20.18066206503162
7529,9587115,7459647.0,1,28,0,12,14.0,0,2.0,2,2,1,0,2023-09-17,WI,Right-hand bat,Right-arm medium,0.20180662065031618,20.18066206503162
7530,9262077,7459647.0,1,9,0,6,9.0,0,2.0,1,0,1,0,2022-09-07,WI,Right-hand bat,Right-arm medium,0.20180662065031618,20.18066206503162
7531,9262154,7459647.0,2,23,2,18,7.67,0,6.0,2,1,0,0,2022-09-17,WI,Right-hand bat,Right-arm medium,0.20180662065031618,20.18066206503162
7532,9587080,7459647.0,2,13,0,6,13.0,0,2.0,3,0,0,0,2023-09-10,WI,Right-hand bat,Right-arm medium,0.20180662065031618,20.18066206503162
7533,9684576,8766575.0,1,18,1,18,6.0,0,9.0,2,0,1,0,2023-10-23,IND,Right-hand bat,Right-arm medium-fast,0.36413533834586465,36.41353383458647
7534,9684576,8766232.0,2,13,0,12,6.5,0,4.0,1,0,0,0,2023-10-23,IND,Right-hand bat,Right-arm medium-fast,0.23394871794871794,23.394871794871793
7535,9684576,9410757.0,2,13,0,6,13.0,0,0.0,2,0,1,0,2023-10-23,IND,Right-hand bat,Right-arm medium-fast,0.047857142857142855,4.785714285714286
7536,9407684,6799456.0,2,24,1,18,8.0,0,7.0,2,1,0,0,2023-01-18,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7537,9680215,6799456.0,2,17,1,12,8.5,0,4.0,1,1,0,0,2023-08-05,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7538,9713206,6799456.0,1,39,1,24,9.75,0,9.0,6,1,1,0,2023-12-14,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7539,9344376,6799456.0,2,30,2,24,7.5,0,10.0,5,0,0,0,2022-10-27,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7540,9344404,6799456.0,2,10,1,12,5.0,0,7.0,1,0,1,0,2022-10-29,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7541,9407817,6799456.0,1,50,0,24,12.5,0,6.0,4,2,3,1,2023-02-09,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7542,9344425,6799456.0,1,22,3,24,5.5,0,16.0,4,0,1,0,2022-10-31,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7543,9680201,6799456.0,1,15,2,12,7.5,0,4.0,2,0,0,0,2023-08-04,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7544,9407747,6799456.0,1,32,0,18,10.67,0,5.0,3,2,0,0,2023-01-24,SA,Left-hand bat,Left-arm fast-medium,0.29073452617530204,29.073452617530204
7545,9388378,7907479.0,1,36,1,24,9.0,0,4.0,0,2,0,0,2022-12-24,NZ,Right-hand bat,Slow left-arm orthodox,0.2569673320021675,25.696733200216748
7546,9388406,7907479.0,2,35,1,24,8.75,0,10.0,3,2,2,0,2022-12-29,NZ,Right-hand bat,Slow left-arm orthodox,0.2569673320021675,25.696733200216748
7547,9388504,7907479.0,2,21,1,24,5.25,0,6.0,0,0,0,0,2023-01-21,NZ,Right-hand bat,Slow left-arm orthodox,0.2569673320021675,25.696733200216748
7548,9866338,7907479.0,1,39,1,24,9.75,0,8.0,1,3,0,1,2023-12-21,NZ,Right-hand bat,Slow left-arm orthodox,0.2569673320021675,25.696733200216748
7549,9388539,7907479.0,1,21,0,24,5.25,0,11.0,2,0,1,0,2023-01-29,NZ,Right-hand bat,Slow left-arm orthodox,0.2569673320021675,25.696733200216748
7550,9388574,7907479.0,2,32,0,24,8.0,0,9.0,2,2,0,0,2023-02-06,NZ,Right-hand bat,Slow left-arm orthodox,0.2569673320021675,25.696733200216748
7551,9388399,7907479.0,2,29,1,24,7.25,0,11.0,2,2,0,0,2022-12-28,NZ,Right-hand bat,Slow left-arm orthodox,0.2569673320021675,25.696733200216748
7552,9388378,4950266.0,2,10,0,6,10.0,0,1.0,1,0,1,0,2022-12-24,NZ,Right-hand bat,Right-arm medium-fast,0.2886728046224635,28.86728046224635
7553,9388427,4950266.0,1,10,1,12,5.0,0,4.0,0,0,1,0,2023-01-01,NZ,Right-hand bat,Right-arm medium-fast,0.2886728046224635,28.86728046224635
7554,9388518,4950266.0,2,22,2,24,5.5,0,7.0,0,0,1,1,2023-01-23,NZ,Right-hand bat,Right-arm medium-fast,0.2886728046224635,28.86728046224635
7555,9866338,4950266.0,2,35,2,18,11.67,0,6.0,5,1,2,0,2023-12-21,NZ,Right-hand bat,Right-arm medium-fast,0.2886728046224635,28.86728046224635
7556,9097038,8991737.0,2,8,0,6,8.0,0,0.0,0,0,0,0,2022-02-21,BHR,Right-hand bat,Right-arm offbreak,0.12972288147424266,12.972288147424266
7557,9782072,8991737.0,2,5,0,6,5.0,0,2.0,0,0,0,0,2023-09-22,BHR,Right-hand bat,Right-arm offbreak,0.12972288147424266,12.972288147424266
7558,9837288,8991737.0,2,13,0,6,13.0,0,0.0,2,0,1,0,2023-11-03,BHR,Right-hand bat,Right-arm offbreak,0.12972288147424266,12.972288147424266
7559,9097038,8004716.0,2,25,1,18,8.33,0,7.0,1,2,1,0,2022-02-21,BHR,Right-hand bat,Left-arm medium,0.28129647897262,28.129647897262
7560,9782072,8004716.0,2,33,2,24,8.25,0,8.0,3,0,1,0,2023-09-22,BHR,Right-hand bat,Left-arm medium,0.28129647897262,28.129647897262
7561,9097024,8004716.0,1,33,1,18,11.0,0,4.0,2,2,0,0,2022-02-19,BHR,Right-hand bat,Left-arm medium,0.28129647897262,28.129647897262
7562,9097038,8520931.0,2,25,1,24,6.25,0,9.0,2,0,1,0,2022-02-21,BHR,Right-hand bat,Right-arm medium,0.26071645415907707,26.071645415907707
7563,9782072,8520931.0,2,16,1,12,8.0,0,4.0,0,1,1,0,2023-09-22,BHR,Right-hand bat,Right-arm medium,0.26071645415907707,26.071645415907707
7564,9097024,8520931.0,1,15,0,12,7.5,0,3.0,0,1,0,0,2022-02-19,BHR,Right-hand bat,Right-arm medium,0.26071645415907707,26.071645415907707
7565,9837288,8520931.0,2,16,0,12,8.0,0,4.0,1,0,0,0,2023-11-03,BHR,Right-hand bat,Right-arm medium,0.26071645415907707,26.071645415907707
7566,9097038,8204881.0,2,24,2,24,6.0,0,10.0,2,0,0,0,2022-02-21,BHR,Right-hand bat,Right-arm medium,0.31184039231209043,31.18403923120904
7567,9097024,8204881.0,1,20,1,18,6.67,0,7.0,1,1,0,0,2022-02-19,BHR,Right-hand bat,Right-arm medium,0.31184039231209043,31.18403923120904
7568,9837288,8204881.0,2,10,0,12,5.0,0,5.0,1,0,0,0,2023-11-03,BHR,Right-hand bat,Right-arm medium,0.31184039231209043,31.18403923120904
7569,9793818,8520105.0,1,17,0,6,17.0,0,2.0,1,2,0,0,2023-10-04,SL,Right-hand bat,Right-arm offbreak,0.20215506715506715,20.215506715506713
7570,9680180,8520105.0,1,5,0,6,5.0,0,3.0,0,0,1,0,2023-08-01,SL,Right-hand bat,Right-arm offbreak,0.20215506715506715,20.215506715506713
7571,9301991,8174466.0,1,30,3,24,7.5,0,10.0,2,1,0,0,2022-08-24,HKG,Right-hand bat,Right-arm medium,0.33276971090191754,33.27697109019175
7572,9793811,8174466.0,1,49,4,24,12.25,0,13.0,3,5,1,1,2023-10-03,HKG,Right-hand bat,Right-arm medium,0.33276971090191754,33.27697109019175
7573,9823064,8174466.0,2,37,1,24,9.25,0,10.0,4,1,0,0,2023-10-25,HKG,Right-hand bat,Right-arm medium,0.33276971090191754,33.27697109019175
7574,9823050,8174466.0,2,15,0,12,7.5,0,7.0,1,1,1,0,2023-10-22,HKG,Right-hand bat,Right-arm medium,0.33276971090191754,33.27697109019175
7575,9250359,8174466.0,1,31,0,18,10.33,0,6.0,3,1,3,0,2022-07-15,HKG,Right-hand bat,Right-arm medium,0.33276971090191754,33.27697109019175
7576,9837267,8174466.0,1,19,0,18,6.33,0,6.0,2,0,1,0,2023-11-02,HKG,Right-hand bat,Right-arm medium,0.33276971090191754,33.27697109019175
7577,9301991,2810793.0,1,8,2,9,5.33,1,4.0,1,0,0,0,2022-08-24,HKG,Right-hand bat,Right-arm medium-fast,0.24533502507035462,24.53350250703546
7578,9250380,2810793.0,1,14,2,24,3.5,1,17.0,1,0,1,0,2022-07-17,HKG,Right-hand bat,Right-arm medium-fast,0.24533502507035462,24.53350250703546
7579,9823064,2810793.0,2,36,0,24,9.0,0,5.0,4,0,1,0,2023-10-25,HKG,Right-hand bat,Right-arm medium-fast,0.24533502507035462,24.53350250703546
7580,9250310,2810793.0,2,11,1,12,5.5,0,7.0,1,0,3,0,2022-07-12,HKG,Right-hand bat,Right-arm medium-fast,0.24533502507035462,24.53350250703546
7581,9823050,2810793.0,2,17,0,6,17.0,0,1.0,2,1,0,0,2023-10-22,HKG,Right-hand bat,Right-arm medium-fast,0.24533502507035462,24.53350250703546
7582,9250359,2810793.0,1,28,1,24,7.0,0,9.0,3,0,1,0,2022-07-15,HKG,Right-hand bat,Right-arm medium-fast,0.24533502507035462,24.53350250703546
7583,9837267,2810793.0,1,23,0,12,11.5,0,5.0,3,1,0,1,2023-11-02,HKG,Right-hand bat,Right-arm medium-fast,0.24533502507035462,24.53350250703546
7584,9301991,280587.0,1,24,4,24,6.0,0,12.0,2,1,1,0,2022-08-24,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7585,9793811,280587.0,1,28,1,24,7.0,0,13.0,2,2,0,0,2023-10-03,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7586,9250380,280587.0,1,16,1,24,4.0,0,13.0,1,0,0,1,2022-07-17,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7587,9823064,280587.0,2,18,1,24,4.5,0,15.0,1,1,0,0,2023-10-25,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7588,9250310,280587.0,2,18,2,20,5.4,0,9.0,0,1,0,0,2022-07-12,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7589,9823050,280587.0,2,22,1,24,5.5,0,15.0,1,2,0,0,2023-10-22,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7590,9250359,280587.0,1,33,2,24,8.25,0,12.0,3,1,1,0,2022-07-15,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7591,9837267,280587.0,1,41,1,24,10.25,0,11.0,3,3,1,1,2023-11-02,HKG,Right-hand bat,Right-arm offbreak,0.3912864615072026,39.12864615072026
7592,9301991,7482894.0,1,33,0,12,16.5,0,2.0,2,3,0,0,2022-08-24,HKG,Right-hand bat,Right-arm medium,0.12879598044207824,12.879598044207825
7593,9250310,7482894.0,2,16,0,6,16.0,0,1.0,3,0,0,0,2022-07-12,HKG,Right-hand bat,Right-arm medium,0.12879598044207824,12.879598044207825
7594,9823050,7482894.0,2,24,0,6,24.0,0,1.0,2,2,0,1,2023-10-22,HKG,Right-hand bat,Right-arm medium,0.12879598044207824,12.879598044207825
7595,9837267,7482894.0,1,29,0,18,9.67,0,4.0,2,1,2,0,2023-11-02,HKG,Right-hand bat,Right-arm medium,0.12879598044207824,12.879598044207825
7596,9301991,4434009.0,1,31,0,24,7.75,0,7.0,2,1,0,0,2022-08-24,HKG,Right-hand bat,Legbreak,0.36300607060335277,36.300607060335274
7597,9793811,4434009.0,1,26,3,24,6.5,0,13.0,1,2,0,0,2023-10-03,HKG,Right-hand bat,Legbreak,0.36300607060335277,36.300607060335274
7598,9250380,4434009.0,1,22,3,24,5.5,0,10.0,2,0,0,0,2022-07-17,HKG,Right-hand bat,Legbreak,0.36300607060335277,36.300607060335274
7599,9250310,4434009.0,2,22,0,18,7.33,0,5.0,2,0,0,0,2022-07-12,HKG,Right-hand bat,Legbreak,0.36300607060335277,36.300607060335274
7600,9823050,4434009.0,2,21,0,18,7.0,0,9.0,0,2,0,1,2023-10-22,HKG,Right-hand bat,Legbreak,0.36300607060335277,36.300607060335274
7601,9250359,4434009.0,1,15,1,24,3.75,0,12.0,0,0,1,0,2022-07-15,HKG,Right-hand bat,Legbreak,0.36300607060335277,36.300607060335274
7602,9301991,1637341.0,1,17,1,24,4.25,0,9.0,0,0,0,0,2022-08-24,HKG,Left-hand bat,Slow left-arm orthodox,0.4612252886033204,46.12252886033204
7603,9250380,1637341.0,1,20,0,24,5.0,0,9.0,1,0,0,0,2022-07-17,HKG,Left-hand bat,Slow left-arm orthodox,0.4612252886033204,46.12252886033204
7604,9823064,1637341.0,2,9,1,24,2.25,0,18.0,1,0,0,0,2023-10-25,HKG,Left-hand bat,Slow left-arm orthodox,0.4612252886033204,46.12252886033204
7605,9250310,1637341.0,2,36,0,18,12.0,0,8.0,3,3,1,0,2022-07-12,HKG,Left-hand bat,Slow left-arm orthodox,0.4612252886033204,46.12252886033204
7606,9823050,1637341.0,2,20,2,24,5.0,0,10.0,1,0,0,0,2023-10-22,HKG,Left-hand bat,Slow left-arm orthodox,0.4612252886033204,46.12252886033204
7607,9250359,1637341.0,1,19,3,24,4.75,0,12.0,0,1,0,0,2022-07-15,HKG,Left-hand bat,Slow left-arm orthodox,0.4612252886033204,46.12252886033204
7608,9837267,1637341.0,1,14,3,24,3.5,0,18.0,1,1,0,0,2023-11-02,HKG,Left-hand bat,Slow left-arm orthodox,0.4612252886033204,46.12252886033204
7609,9849713,8059379.0,1,12,2,19,3.79,1,11.0,1,0,1,0,2023-11-27,UGA,Right-hand bat,Right-arm medium-fast,0.40379622458602854,40.37962245860285
7610,9849755,8059379.0,2,39,4,24,9.75,0,14.0,2,4,3,0,2023-11-29,UGA,Right-hand bat,Right-arm medium-fast,0.40379622458602854,40.37962245860285
7611,9849678,8059379.0,2,23,0,18,7.67,0,6.0,2,0,0,0,2023-11-24,UGA,Right-hand bat,Right-arm medium-fast,0.40379622458602854,40.37962245860285
7612,9250380,8059379.0,2,17,2,25,4.08,0,13.0,1,0,2,0,2022-07-17,UGA,Right-hand bat,Right-arm medium-fast,0.40379622458602854,40.37962245860285
7613,9849769,8059379.0,1,16,0,12,8.0,0,7.0,2,1,0,0,2023-11-30,UGA,Right-hand bat,Right-arm medium-fast,0.40379622458602854,40.37962245860285
7614,9849643,8059379.0,1,12,1,18,4.0,0,12.0,1,0,0,0,2023-11-22,UGA,Right-hand bat,Right-arm medium-fast,0.40379622458602854,40.37962245860285
7615,9657052,8059379.0,1,44,0,24,11.0,0,11.0,5,3,1,0,2023-06-10,UGA,Right-hand bat,Right-arm medium-fast,0.40379622458602854,40.37962245860285
7616,9849713,8001993.0,2,15,0,15,6.0,0,8.0,1,1,0,0,2023-11-27,NGA,Left-hand bat,Slow left-arm orthodox,0.3307142857142857,33.07142857142857
7617,9849713,4462695.0,2,17,0,18,5.67,0,7.0,2,0,0,0,2023-11-27,NGA,Right-hand bat,Right-arm medium,0.27360766984928586,27.360766984928585
7618,9849713,8001972.0,2,17,0,12,8.5,0,4.0,3,0,0,0,2023-11-27,NGA,Left-hand bat,Left-arm fast-medium,0.2151417004048583,21.51417004048583
7619,9849713,8088695.0,2,8,1,18,2.67,1,12.0,0,0,1,0,2023-11-27,NGA,Right-hand bat,Right-arm medium-fast,0.5546665710598021,55.46665710598021
7620,9849713,8936458.0,2,10,0,12,5.0,0,8.0,2,0,0,0,2023-11-27,NGA,Left-hand bat,Left-arm medium,0.40089743589743587,40.089743589743584
7621,9849713,8964619.0,2,15,0,12,7.5,0,5.0,2,0,1,0,2023-11-27,NGA,Right-hand bat,Right-arm offbreak,0.25959276018099553,25.95927601809955
7622,9849713,8001986.0,2,16,0,18,5.33,1,10.0,2,0,1,0,2023-11-27,NGA,Right-hand bat,Right-arm offbreak,0.38268728693772347,38.268728693772346
7623,9327492,3295277.0,1,32,1,24,8.0,0,6.0,3,0,0,0,2022-09-17,TAN,Right-hand bat,Right-arm medium,0.21446506336763896,21.446506336763896
7624,9849643,3295277.0,2,15,0,8,11.25,0,3.0,1,1,0,0,2023-11-22,TAN,Right-hand bat,Right-arm medium,0.21446506336763896,21.446506336763896
7625,9327583,3295277.0,2,34,0,18,11.33,0,3.0,1,3,1,0,2022-09-22,TAN,Right-hand bat,Right-arm medium,0.21446506336763896,21.446506336763896
7626,9327576,3295277.0,1,5,1,6,5.0,0,3.0,0,0,0,0,2022-09-21,TAN,Right-hand bat,Right-arm medium,0.21446506336763896,21.446506336763896
7627,9327548,3295277.0,2,13,0,6,13.0,0,2.0,3,0,0,0,2022-09-20,TAN,Right-hand bat,Right-arm medium,0.21446506336763896,21.446506336763896
7628,9327492,9346854.0,1,15,0,18,5.0,0,10.0,2,0,0,0,2022-09-17,TAN,Left-hand bat,Right-arm offbreak,0.30345138802646066,30.345138802646066
7629,9849643,9346854.0,2,10,1,12,5.0,0,4.0,0,0,1,0,2023-11-22,TAN,Left-hand bat,Right-arm offbreak,0.30345138802646066,30.345138802646066
